patch_index,sample_id,project_id,project_name,year,center_row,center_col,center_latitude,center_longitude,spatial_block,original_feature6_split,cnn_spatial_split,candidate_category,target
46740,MH-002_2023_R049_C019,MH-002,Gadchiroli,2023,49,19,19.612064,80.338088,MH-002_C1,train,cnn_train,1,0
46741,MH-002_2023_R049_C020,MH-002,Gadchiroli,2023,49,20,19.612064,80.338357,MH-002_C1,train,cnn_train,2,1
46742,MH-002_2023_R049_C021,MH-002,Gadchiroli,2023,49,21,19.612064,80.338627,MH-002_C1,train,cnn_train,1,0
46743,MH-002_2023_R049_C022,MH-002,Gadchiroli,2023,49,22,19.612064,80.338896,MH-002_C1,train,cnn_train,2,1
46744,MH-002_2023_R049_C023,MH-002,Gadchiroli,2023,49,23,19.612064,80.339166,MH-002_C1,train,cnn_train,2,1
46745,MH-002_2023_R049_C024,MH-002,Gadchiroli,2023,49,24,19.612064,80.339435,MH-002_C2,train,cnn_train,2,1
46746,MH-002_2023_R049_C025,MH-002,Gadchiroli,2023,49,25,19.612064,80.339705,MH-002_C2,train,cnn_train,2,1
46747,MH-002_2023_R049_C026,MH-002,Gadchiroli,2023,49,26,19.612064,80.339974,MH-002_C2,train,cnn_train,2,1
46748,MH-002_2023_R049_C027,MH-002,Gadchiroli,2023,49,27,19.612064,80.340244,MH-002_C2,train,cnn_train,0,0
46749,MH-002_2023_R049_C041,MH-002,Gadchiroli,2023,49,41,19.612064,80.344016,MH-002_C3,train,cnn_train,2,1
46750,MH-002_2023_R049_C042,MH-002,Gadchiroli,2023,49,42,19.612064,80.344286,MH-002_C3,train,cnn_train,2,1
46751,MH-002_2023_R049_C043,MH-002,Gadchiroli,2023,49,43,19.612064,80.344555,MH-002_C3,train,cnn_train,1,0
46752,MH-002_2023_R049_C044,MH-002,Gadchiroli,2023,49,44,19.612064,80.344825,MH-002_C3,train,cnn_train,0,0
46753,MH-002_2023_R049_C045,MH-002,Gadchiroli,2023,49,45,19.612064,80.345094,MH-002_C3,train,cnn_train,0,0
46754,MH-002_2023_R049_C046,MH-002,Gadchiroli,2023,49,46,19.612064,80.345364,MH-002_C3,train,cnn_train,2,1
46755,MH-002_2023_R049_C047,MH-002,Gadchiroli,2023,49,47,19.612064,80.345633,MH-002_C4,train,cnn_train,0,0
46756,MH-002_2023_R049_C048,MH-002,Gadchiroli,2023,49,48,19.612064,80.345903,MH-002_C4,train,cnn_train,0,0
46757,MH-002_2023_R049_C049,MH-002,Gadchiroli,2023,49,49,19.612064,80.346172,MH-002_C4,train,cnn_train,0,0
46758,MH-002_2023_R049_C050,MH-002,Gadchiroli,2023,49,50,19.612064,80.346442,MH-002_C4,train,cnn_train,0,0
46759,MH-002_2023_R049_C051,MH-002,Gadchiroli,2023,49,51,19.612064,80.346711,MH-002_C4,train,cnn_train,0,0
46760,MH-002_2023_R049_C052,MH-002,Gadchiroli,2023,49,52,19.612064,80.346981,MH-002_C4,train,cnn_train,0,0
46761,MH-002_2023_R049_C053,MH-002,Gadchiroli,2023,49,53,19.612064,80.34725,MH-002_C4,train,cnn_train,1,0
46762,MH-002_2023_R049_C054,MH-002,Gadchiroli,2023,49,54,19.612064,80.34752,MH-002_C4,train,cnn_train,1,0
46763,MH-002_2023_R049_C055,MH-002,Gadchiroli,2023,49,55,19.612064,80.347789,MH-002_C4,train,cnn_train,1,0
46764,MH-002_2023_R049_C056,MH-002,Gadchiroli,2023,49,56,19.612064,80.348059,MH-002_C4,train,cnn_train,0,0
46765,MH-002_2023_R049_C057,MH-002,Gadchiroli,2023,49,57,19.612064,80.348328,MH-002_C4,train,cnn_train,0,0
46766,MH-002_2023_R049_C058,MH-002,Gadchiroli,2023,49,58,19.612064,80.348598,MH-002_C5,train,cnn_train,0,0
46767,MH-002_2023_R049_C059,MH-002,Gadchiroli,2023,49,59,19.612064,80.348867,MH-002_C5,train,cnn_train,0,0
46768,MH-002_2023_R049_C060,MH-002,Gadchiroli,2023,49,60,19.612064,80.349137,MH-002_C5,train,cnn_train,0,0
46769,MH-002_2023_R049_C062,MH-002,Gadchiroli,2023,49,62,19.612064,80.349676,MH-002_C5,train,cnn_train,0,0
46770,MH-002_2023_R049_C063,MH-002,Gadchiroli,2023,49,63,19.612064,80.349945,MH-002_C5,train,cnn_train,0,0
46771,MH-002_2023_R049_C064,MH-002,Gadchiroli,2023,49,64,19.612064,80.350215,MH-002_C5,train,cnn_train,1,0
46772,MH-002_2023_R049_C065,MH-002,Gadchiroli,2023,49,65,19.612064,80.350484,MH-002_C5,train,cnn_train,0,0
46773,MH-002_2023_R049_C066,MH-002,Gadchiroli,2023,49,66,19.612064,80.350754,MH-002_C5,train,cnn_train,0,0
46774,MH-002_2023_R049_C067,MH-002,Gadchiroli,2023,49,67,19.612064,80.351023,MH-002_C5,train,cnn_train,0,0
46775,MH-002_2023_R049_C068,MH-002,Gadchiroli,2023,49,68,19.612064,80.351293,MH-002_C5,train,cnn_train,0,0
46776,MH-002_2023_R049_C069,MH-002,Gadchiroli,2023,49,69,19.612064,80.351562,MH-002_C5,train,cnn_train,0,0
46777,MH-002_2023_R050_C009,MH-002,Gadchiroli,2023,50,9,19.611795,80.335393,MH-002_C0,train,cnn_train,2,1
46778,MH-002_2023_R050_C010,MH-002,Gadchiroli,2023,50,10,19.611795,80.335662,MH-002_C0,train,cnn_train,0,0
46779,MH-002_2023_R050_C012,MH-002,Gadchiroli,2023,50,12,19.611795,80.336201,MH-002_C0,train,cnn_train,0,0
46780,MH-002_2023_R050_C013,MH-002,Gadchiroli,2023,50,13,19.611795,80.336471,MH-002_C1,train,cnn_train,0,0
46781,MH-002_2023_R050_C014,MH-002,Gadchiroli,2023,50,14,19.611795,80.33674,MH-002_C1,train,cnn_train,0,0
46782,MH-002_2023_R050_C015,MH-002,Gadchiroli,2023,50,15,19.611795,80.33701,MH-002_C1,train,cnn_train,1,0
46783,MH-002_2023_R050_C016,MH-002,Gadchiroli,2023,50,16,19.611795,80.337279,MH-002_C1,train,cnn_train,1,0
46784,MH-002_2023_R050_C017,MH-002,Gadchiroli,2023,50,17,19.611795,80.337549,MH-002_C1,train,cnn_train,1,0
46785,MH-002_2023_R050_C018,MH-002,Gadchiroli,2023,50,18,19.611795,80.337818,MH-002_C1,train,cnn_train,0,0
46786,MH-002_2023_R050_C019,MH-002,Gadchiroli,2023,50,19,19.611795,80.338088,MH-002_C1,train,cnn_train,2,1
46787,MH-002_2023_R050_C020,MH-002,Gadchiroli,2023,50,20,19.611795,80.338357,MH-002_C1,train,cnn_train,1,0
46788,MH-002_2023_R050_C021,MH-002,Gadchiroli,2023,50,21,19.611795,80.338627,MH-002_C1,train,cnn_train,1,0
46789,MH-002_2023_R050_C022,MH-002,Gadchiroli,2023,50,22,19.611795,80.338896,MH-002_C1,train,cnn_train,2,1
46790,MH-002_2023_R050_C023,MH-002,Gadchiroli,2023,50,23,19.611795,80.339166,MH-002_C1,train,cnn_train,2,1
46791,MH-002_2023_R050_C024,MH-002,Gadchiroli,2023,50,24,19.611795,80.339435,MH-002_C2,train,cnn_train,1,0
46792,MH-002_2023_R050_C025,MH-002,Gadchiroli,2023,50,25,19.611795,80.339705,MH-002_C2,train,cnn_train,2,1
46793,MH-002_2023_R050_C026,MH-002,Gadchiroli,2023,50,26,19.611795,80.339974,MH-002_C2,train,cnn_train,2,1
46794,MH-002_2023_R050_C027,MH-002,Gadchiroli,2023,50,27,19.611795,80.340244,MH-002_C2,train,cnn_train,2,1
46795,MH-002_2023_R050_C028,MH-002,Gadchiroli,2023,50,28,19.611795,80.340513,MH-002_C2,train,cnn_train,2,1
46796,MH-002_2023_R050_C029,MH-002,Gadchiroli,2023,50,29,19.611795,80.340783,MH-002_C2,train,cnn_train,0,0
46797,MH-002_2023_R050_C040,MH-002,Gadchiroli,2023,50,40,19.611795,80.343747,MH-002_C3,train,cnn_train,1,0
46798,MH-002_2023_R050_C041,MH-002,Gadchiroli,2023,50,41,19.611795,80.344016,MH-002_C3,train,cnn_train,1,0
46799,MH-002_2023_R050_C042,MH-002,Gadchiroli,2023,50,42,19.611795,80.344286,MH-002_C3,train,cnn_train,1,0
46800,MH-002_2023_R050_C043,MH-002,Gadchiroli,2023,50,43,19.611795,80.344555,MH-002_C3,train,cnn_train,2,1
46801,MH-002_2023_R050_C044,MH-002,Gadchiroli,2023,50,44,19.611795,80.344825,MH-002_C3,train,cnn_train,2,1
46802,MH-002_2023_R050_C045,MH-002,Gadchiroli,2023,50,45,19.611795,80.345094,MH-002_C3,train,cnn_train,2,1
46803,MH-002_2023_R050_C046,MH-002,Gadchiroli,2023,50,46,19.611795,80.345364,MH-002_C3,train,cnn_train,2,1
46804,MH-002_2023_R050_C047,MH-002,Gadchiroli,2023,50,47,19.611795,80.345633,MH-002_C4,train,cnn_train,2,1
46805,MH-002_2023_R050_C048,MH-002,Gadchiroli,2023,50,48,19.611795,80.345903,MH-002_C4,train,cnn_train,2,1
46806,MH-002_2023_R050_C049,MH-002,Gadchiroli,2023,50,49,19.611795,80.346172,MH-002_C4,train,cnn_train,2,1
46807,MH-002_2023_R050_C050,MH-002,Gadchiroli,2023,50,50,19.611795,80.346442,MH-002_C4,train,cnn_train,1,0
46808,MH-002_2023_R050_C051,MH-002,Gadchiroli,2023,50,51,19.611795,80.346711,MH-002_C4,train,cnn_train,0,0
46809,MH-002_2023_R050_C052,MH-002,Gadchiroli,2023,50,52,19.611795,80.346981,MH-002_C4,train,cnn_train,0,0
46810,MH-002_2023_R050_C053,MH-002,Gadchiroli,2023,50,53,19.611795,80.34725,MH-002_C4,train,cnn_train,0,0
46811,MH-002_2023_R050_C054,MH-002,Gadchiroli,2023,50,54,19.611795,80.34752,MH-002_C4,train,cnn_train,0,0
46812,MH-002_2023_R050_C055,MH-002,Gadchiroli,2023,50,55,19.611795,80.347789,MH-002_C4,train,cnn_train,1,0
46813,MH-002_2023_R050_C056,MH-002,Gadchiroli,2023,50,56,19.611795,80.348059,MH-002_C4,train,cnn_train,2,1
46814,MH-002_2023_R050_C057,MH-002,Gadchiroli,2023,50,57,19.611795,80.348328,MH-002_C4,train,cnn_train,2,1
46815,MH-002_2023_R050_C058,MH-002,Gadchiroli,2023,50,58,19.611795,80.348598,MH-002_C5,train,cnn_train,0,0
46816,MH-002_2023_R050_C059,MH-002,Gadchiroli,2023,50,59,19.611795,80.348867,MH-002_C5,train,cnn_train,0,0
46817,MH-002_2023_R050_C060,MH-002,Gadchiroli,2023,50,60,19.611795,80.349137,MH-002_C5,train,cnn_train,1,0
46818,MH-002_2023_R050_C062,MH-002,Gadchiroli,2023,50,62,19.611795,80.349676,MH-002_C5,train,cnn_train,0,0
46819,MH-002_2023_R050_C063,MH-002,Gadchiroli,2023,50,63,19.611795,80.349945,MH-002_C5,train,cnn_train,0,0
46820,MH-002_2023_R050_C064,MH-002,Gadchiroli,2023,50,64,19.611795,80.350215,MH-002_C5,train,cnn_train,0,0
46821,MH-002_2023_R050_C065,MH-002,Gadchiroli,2023,50,65,19.611795,80.350484,MH-002_C5,train,cnn_train,0,0
46822,MH-002_2023_R050_C066,MH-002,Gadchiroli,2023,50,66,19.611795,80.350754,MH-002_C5,train,cnn_train,0,0
46823,MH-002_2023_R050_C067,MH-002,Gadchiroli,2023,50,67,19.611795,80.351023,MH-002_C5,train,cnn_train,0,0
46824,MH-002_2023_R050_C068,MH-002,Gadchiroli,2023,50,68,19.611795,80.351293,MH-002_C5,train,cnn_train,0,0
46825,MH-002_2023_R050_C069,MH-002,Gadchiroli,2023,50,69,19.611795,80.351562,MH-002_C5,train,cnn_train,0,0
46826,MH-002_2023_R050_C070,MH-002,Gadchiroli,2023,50,70,19.611795,80.351832,MH-002_C6,train,cnn_train,0,0
46827,MH-002_2023_R050_C133,MH-002,Gadchiroli,2023,50,133,19.611795,80.36881,MH-002_C11,val,cnn_val,0,0
46828,MH-002_2023_R050_C134,MH-002,Gadchiroli,2023,50,134,19.611795,80.369079,MH-002_C11,val,cnn_val,0,0
46829,MH-002_2023_R050_C135,MH-002,Gadchiroli,2023,50,135,19.611795,80.369349,MH-002_C11,val,cnn_val,0,0
46830,MH-002_2023_R050_C136,MH-002,Gadchiroli,2023,50,136,19.611795,80.369618,MH-002_C11,val,cnn_val,0,0
46831,MH-002_2023_R050_C137,MH-002,Gadchiroli,2023,50,137,19.611795,80.369888,MH-002_C11,val,cnn_val,0,0
46832,MH-002_2023_R051_C010,MH-002,Gadchiroli,2023,51,10,19.611525,80.335662,MH-002_C0,train,cnn_train,1,0
46833,MH-002_2023_R051_C011,MH-002,Gadchiroli,2023,51,11,19.611525,80.335932,MH-002_C0,train,cnn_train,0,0
46834,MH-002_2023_R051_C012,MH-002,Gadchiroli,2023,51,12,19.611525,80.336201,MH-002_C0,train,cnn_train,0,0
46835,MH-002_2023_R051_C013,MH-002,Gadchiroli,2023,51,13,19.611525,80.336471,MH-002_C1,train,cnn_train,0,0
46836,MH-002_2023_R051_C014,MH-002,Gadchiroli,2023,51,14,19.611525,80.33674,MH-002_C1,train,cnn_train,0,0
46837,MH-002_2023_R051_C015,MH-002,Gadchiroli,2023,51,15,19.611525,80.33701,MH-002_C1,train,cnn_train,0,0
46838,MH-002_2023_R051_C016,MH-002,Gadchiroli,2023,51,16,19.611525,80.337279,MH-002_C1,train,cnn_train,1,0
46839,MH-002_2023_R051_C017,MH-002,Gadchiroli,2023,51,17,19.611525,80.337549,MH-002_C1,train,cnn_train,1,0
46840,MH-002_2023_R051_C018,MH-002,Gadchiroli,2023,51,18,19.611525,80.337818,MH-002_C1,train,cnn_train,0,0
46841,MH-002_2023_R051_C019,MH-002,Gadchiroli,2023,51,19,19.611525,80.338088,MH-002_C1,train,cnn_train,0,0
46842,MH-002_2023_R051_C020,MH-002,Gadchiroli,2023,51,20,19.611525,80.338357,MH-002_C1,train,cnn_train,0,0
46843,MH-002_2023_R051_C021,MH-002,Gadchiroli,2023,51,21,19.611525,80.338627,MH-002_C1,train,cnn_train,1,0
46844,MH-002_2023_R051_C022,MH-002,Gadchiroli,2023,51,22,19.611525,80.338896,MH-002_C1,train,cnn_train,1,0
46845,MH-002_2023_R051_C023,MH-002,Gadchiroli,2023,51,23,19.611525,80.339166,MH-002_C1,train,cnn_train,1,0
46846,MH-002_2023_R051_C024,MH-002,Gadchiroli,2023,51,24,19.611525,80.339435,MH-002_C2,train,cnn_train,1,0
46847,MH-002_2023_R051_C025,MH-002,Gadchiroli,2023,51,25,19.611525,80.339705,MH-002_C2,train,cnn_train,2,1
46848,MH-002_2023_R051_C026,MH-002,Gadchiroli,2023,51,26,19.611525,80.339974,MH-002_C2,train,cnn_train,3,1
46849,MH-002_2023_R051_C027,MH-002,Gadchiroli,2023,51,27,19.611525,80.340244,MH-002_C2,train,cnn_train,2,1
46850,MH-002_2023_R051_C028,MH-002,Gadchiroli,2023,51,28,19.611525,80.340513,MH-002_C2,train,cnn_train,2,1
46851,MH-002_2023_R051_C029,MH-002,Gadchiroli,2023,51,29,19.611525,80.340783,MH-002_C2,train,cnn_train,2,1
46852,MH-002_2023_R051_C030,MH-002,Gadchiroli,2023,51,30,19.611525,80.341052,MH-002_C2,train,cnn_train,0,0
46853,MH-002_2023_R051_C040,MH-002,Gadchiroli,2023,51,40,19.611525,80.343747,MH-002_C3,train,cnn_train,1,0
46854,MH-002_2023_R051_C041,MH-002,Gadchiroli,2023,51,41,19.611525,80.344016,MH-002_C3,train,cnn_train,1,0
46855,MH-002_2023_R051_C042,MH-002,Gadchiroli,2023,51,42,19.611525,80.344286,MH-002_C3,train,cnn_train,1,0
46856,MH-002_2023_R051_C043,MH-002,Gadchiroli,2023,51,43,19.611525,80.344555,MH-002_C3,train,cnn_train,1,0
46857,MH-002_2023_R051_C044,MH-002,Gadchiroli,2023,51,44,19.611525,80.344825,MH-002_C3,train,cnn_train,0,0
46858,MH-002_2023_R051_C045,MH-002,Gadchiroli,2023,51,45,19.611525,80.345094,MH-002_C3,train,cnn_train,0,0
46859,MH-002_2023_R051_C046,MH-002,Gadchiroli,2023,51,46,19.611525,80.345364,MH-002_C3,train,cnn_train,1,0
46860,MH-002_2023_R051_C047,MH-002,Gadchiroli,2023,51,47,19.611525,80.345633,MH-002_C4,train,cnn_train,2,1
46861,MH-002_2023_R051_C048,MH-002,Gadchiroli,2023,51,48,19.611525,80.345903,MH-002_C4,train,cnn_train,2,1
46862,MH-002_2023_R051_C049,MH-002,Gadchiroli,2023,51,49,19.611525,80.346172,MH-002_C4,train,cnn_train,2,1
46863,MH-002_2023_R051_C050,MH-002,Gadchiroli,2023,51,50,19.611525,80.346442,MH-002_C4,train,cnn_train,0,0
46864,MH-002_2023_R051_C051,MH-002,Gadchiroli,2023,51,51,19.611525,80.346711,MH-002_C4,train,cnn_train,0,0
46865,MH-002_2023_R051_C052,MH-002,Gadchiroli,2023,51,52,19.611525,80.346981,MH-002_C4,train,cnn_train,0,0
46866,MH-002_2023_R051_C053,MH-002,Gadchiroli,2023,51,53,19.611525,80.34725,MH-002_C4,train,cnn_train,0,0
46867,MH-002_2023_R051_C054,MH-002,Gadchiroli,2023,51,54,19.611525,80.34752,MH-002_C4,train,cnn_train,1,0
46868,MH-002_2023_R051_C055,MH-002,Gadchiroli,2023,51,55,19.611525,80.347789,MH-002_C4,train,cnn_train,1,0
46869,MH-002_2023_R051_C056,MH-002,Gadchiroli,2023,51,56,19.611525,80.348059,MH-002_C4,train,cnn_train,0,0
46870,MH-002_2023_R051_C057,MH-002,Gadchiroli,2023,51,57,19.611525,80.348328,MH-002_C4,train,cnn_train,1,0
46871,MH-002_2023_R051_C058,MH-002,Gadchiroli,2023,51,58,19.611525,80.348598,MH-002_C5,train,cnn_train,2,1
46872,MH-002_2023_R051_C059,MH-002,Gadchiroli,2023,51,59,19.611525,80.348867,MH-002_C5,train,cnn_train,1,0
46873,MH-002_2023_R051_C060,MH-002,Gadchiroli,2023,51,60,19.611525,80.349137,MH-002_C5,train,cnn_train,0,0
46874,MH-002_2023_R051_C061,MH-002,Gadchiroli,2023,51,61,19.611525,80.349406,MH-002_C5,train,cnn_train,1,0
46875,MH-002_2023_R051_C062,MH-002,Gadchiroli,2023,51,62,19.611525,80.349676,MH-002_C5,train,cnn_train,0,0
46876,MH-002_2023_R051_C063,MH-002,Gadchiroli,2023,51,63,19.611525,80.349945,MH-002_C5,train,cnn_train,0,0
46877,MH-002_2023_R051_C065,MH-002,Gadchiroli,2023,51,65,19.611525,80.350484,MH-002_C5,train,cnn_train,0,0
46878,MH-002_2023_R051_C066,MH-002,Gadchiroli,2023,51,66,19.611525,80.350754,MH-002_C5,train,cnn_train,1,0
46879,MH-002_2023_R051_C067,MH-002,Gadchiroli,2023,51,67,19.611525,80.351023,MH-002_C5,train,cnn_train,1,0
46880,MH-002_2023_R051_C068,MH-002,Gadchiroli,2023,51,68,19.611525,80.351293,MH-002_C5,train,cnn_train,0,0
46881,MH-002_2023_R051_C069,MH-002,Gadchiroli,2023,51,69,19.611525,80.351562,MH-002_C5,train,cnn_train,0,0
46882,MH-002_2023_R051_C070,MH-002,Gadchiroli,2023,51,70,19.611525,80.351832,MH-002_C6,train,cnn_train,0,0
46883,MH-002_2023_R051_C129,MH-002,Gadchiroli,2023,51,129,19.611525,80.367732,MH-002_C11,val,cnn_val,0,0
46884,MH-002_2023_R051_C130,MH-002,Gadchiroli,2023,51,130,19.611525,80.368001,MH-002_C11,val,cnn_val,0,0
46885,MH-002_2023_R051_C131,MH-002,Gadchiroli,2023,51,131,19.611525,80.368271,MH-002_C11,val,cnn_val,0,0
46886,MH-002_2023_R051_C132,MH-002,Gadchiroli,2023,51,132,19.611525,80.36854,MH-002_C11,val,cnn_val,0,0
46887,MH-002_2023_R051_C133,MH-002,Gadchiroli,2023,51,133,19.611525,80.36881,MH-002_C11,val,cnn_val,0,0
46888,MH-002_2023_R051_C134,MH-002,Gadchiroli,2023,51,134,19.611525,80.369079,MH-002_C11,val,cnn_val,0,0
46889,MH-002_2023_R051_C135,MH-002,Gadchiroli,2023,51,135,19.611525,80.369349,MH-002_C11,val,cnn_val,0,0
46890,MH-002_2023_R051_C136,MH-002,Gadchiroli,2023,51,136,19.611525,80.369618,MH-002_C11,val,cnn_val,0,0
46891,MH-002_2023_R051_C137,MH-002,Gadchiroli,2023,51,137,19.611525,80.369888,MH-002_C11,val,cnn_val,0,0
46892,MH-002_2023_R052_C011,MH-002,Gadchiroli,2023,52,11,19.611256,80.335932,MH-002_C0,train,cnn_train,0,0
46893,MH-002_2023_R052_C012,MH-002,Gadchiroli,2023,52,12,19.611256,80.336201,MH-002_C0,train,cnn_train,0,0
46894,MH-002_2023_R052_C013,MH-002,Gadchiroli,2023,52,13,19.611256,80.336471,MH-002_C1,train,cnn_train,0,0
46895,MH-002_2023_R052_C014,MH-002,Gadchiroli,2023,52,14,19.611256,80.33674,MH-002_C1,train,cnn_train,1,0
46896,MH-002_2023_R052_C015,MH-002,Gadchiroli,2023,52,15,19.611256,80.33701,MH-002_C1,train,cnn_train,1,0
46897,MH-002_2023_R052_C016,MH-002,Gadchiroli,2023,52,16,19.611256,80.337279,MH-002_C1,train,cnn_train,1,0
46898,MH-002_2023_R052_C017,MH-002,Gadchiroli,2023,52,17,19.611256,80.337549,MH-002_C1,train,cnn_train,1,0
46899,MH-002_2023_R052_C018,MH-002,Gadchiroli,2023,52,18,19.611256,80.337818,MH-002_C1,train,cnn_train,0,0
46900,MH-002_2023_R052_C019,MH-002,Gadchiroli,2023,52,19,19.611256,80.338088,MH-002_C1,train,cnn_train,0,0
46901,MH-002_2023_R052_C020,MH-002,Gadchiroli,2023,52,20,19.611256,80.338357,MH-002_C1,train,cnn_train,0,0
46902,MH-002_2023_R052_C021,MH-002,Gadchiroli,2023,52,21,19.611256,80.338627,MH-002_C1,train,cnn_train,1,0
46903,MH-002_2023_R052_C022,MH-002,Gadchiroli,2023,52,22,19.611256,80.338896,MH-002_C1,train,cnn_train,1,0
46904,MH-002_2023_R052_C023,MH-002,Gadchiroli,2023,52,23,19.611256,80.339166,MH-002_C1,train,cnn_train,1,0
46905,MH-002_2023_R052_C024,MH-002,Gadchiroli,2023,52,24,19.611256,80.339435,MH-002_C2,train,cnn_train,2,1
46906,MH-002_2023_R052_C025,MH-002,Gadchiroli,2023,52,25,19.611256,80.339705,MH-002_C2,train,cnn_train,2,1
46907,MH-002_2023_R052_C026,MH-002,Gadchiroli,2023,52,26,19.611256,80.339974,MH-002_C2,train,cnn_train,2,1
46908,MH-002_2023_R052_C027,MH-002,Gadchiroli,2023,52,27,19.611256,80.340244,MH-002_C2,train,cnn_train,3,1
46909,MH-002_2023_R052_C028,MH-002,Gadchiroli,2023,52,28,19.611256,80.340513,MH-002_C2,train,cnn_train,3,1
46910,MH-002_2023_R052_C029,MH-002,Gadchiroli,2023,52,29,19.611256,80.340783,MH-002_C2,train,cnn_train,2,1
46911,MH-002_2023_R052_C030,MH-002,Gadchiroli,2023,52,30,19.611256,80.341052,MH-002_C2,train,cnn_train,2,1
46912,MH-002_2023_R052_C031,MH-002,Gadchiroli,2023,52,31,19.611256,80.341322,MH-002_C2,train,cnn_train,2,1
46913,MH-002_2023_R052_C032,MH-002,Gadchiroli,2023,52,32,19.611256,80.341591,MH-002_C2,train,cnn_train,0,0
46914,MH-002_2023_R052_C040,MH-002,Gadchiroli,2023,52,40,19.611256,80.343747,MH-002_C3,train,cnn_train,2,1
46915,MH-002_2023_R052_C041,MH-002,Gadchiroli,2023,52,41,19.611256,80.344016,MH-002_C3,train,cnn_train,1,0
46916,MH-002_2023_R052_C042,MH-002,Gadchiroli,2023,52,42,19.611256,80.344286,MH-002_C3,train,cnn_train,1,0
46917,MH-002_2023_R052_C043,MH-002,Gadchiroli,2023,52,43,19.611256,80.344555,MH-002_C3,train,cnn_train,2,1
46918,MH-002_2023_R052_C044,MH-002,Gadchiroli,2023,52,44,19.611256,80.344825,MH-002_C3,train,cnn_train,1,0
46919,MH-002_2023_R052_C045,MH-002,Gadchiroli,2023,52,45,19.611256,80.345094,MH-002_C3,train,cnn_train,1,0
46920,MH-002_2023_R052_C046,MH-002,Gadchiroli,2023,52,46,19.611256,80.345364,MH-002_C3,train,cnn_train,0,0
46921,MH-002_2023_R052_C047,MH-002,Gadchiroli,2023,52,47,19.611256,80.345633,MH-002_C4,train,cnn_train,0,0
46922,MH-002_2023_R052_C048,MH-002,Gadchiroli,2023,52,48,19.611256,80.345903,MH-002_C4,train,cnn_train,1,0
46923,MH-002_2023_R052_C049,MH-002,Gadchiroli,2023,52,49,19.611256,80.346172,MH-002_C4,train,cnn_train,0,0
46924,MH-002_2023_R052_C050,MH-002,Gadchiroli,2023,52,50,19.611256,80.346442,MH-002_C4,train,cnn_train,0,0
46925,MH-002_2023_R052_C051,MH-002,Gadchiroli,2023,52,51,19.611256,80.346711,MH-002_C4,train,cnn_train,0,0
46926,MH-002_2023_R052_C052,MH-002,Gadchiroli,2023,52,52,19.611256,80.346981,MH-002_C4,train,cnn_train,2,1
46927,MH-002_2023_R052_C053,MH-002,Gadchiroli,2023,52,53,19.611256,80.34725,MH-002_C4,train,cnn_train,1,0
46928,MH-002_2023_R052_C054,MH-002,Gadchiroli,2023,52,54,19.611256,80.34752,MH-002_C4,train,cnn_train,0,0
46929,MH-002_2023_R052_C055,MH-002,Gadchiroli,2023,52,55,19.611256,80.347789,MH-002_C4,train,cnn_train,1,0
46930,MH-002_2023_R052_C056,MH-002,Gadchiroli,2023,52,56,19.611256,80.348059,MH-002_C4,train,cnn_train,0,0
46931,MH-002_2023_R052_C057,MH-002,Gadchiroli,2023,52,57,19.611256,80.348328,MH-002_C4,train,cnn_train,0,0
46932,MH-002_2023_R052_C058,MH-002,Gadchiroli,2023,52,58,19.611256,80.348598,MH-002_C5,train,cnn_train,0,0
46933,MH-002_2023_R052_C059,MH-002,Gadchiroli,2023,52,59,19.611256,80.348867,MH-002_C5,train,cnn_train,1,0
46934,MH-002_2023_R052_C060,MH-002,Gadchiroli,2023,52,60,19.611256,80.349137,MH-002_C5,train,cnn_train,1,0
46935,MH-002_2023_R052_C061,MH-002,Gadchiroli,2023,52,61,19.611256,80.349406,MH-002_C5,train,cnn_train,0,0
46936,MH-002_2023_R052_C062,MH-002,Gadchiroli,2023,52,62,19.611256,80.349676,MH-002_C5,train,cnn_train,0,0
46937,MH-002_2023_R052_C063,MH-002,Gadchiroli,2023,52,63,19.611256,80.349945,MH-002_C5,train,cnn_train,0,0
46938,MH-002_2023_R052_C065,MH-002,Gadchiroli,2023,52,65,19.611256,80.350484,MH-002_C5,train,cnn_train,0,0
46939,MH-002_2023_R052_C066,MH-002,Gadchiroli,2023,52,66,19.611256,80.350754,MH-002_C5,train,cnn_train,0,0
46940,MH-002_2023_R052_C067,MH-002,Gadchiroli,2023,52,67,19.611256,80.351023,MH-002_C5,train,cnn_train,0,0
46941,MH-002_2023_R052_C068,MH-002,Gadchiroli,2023,52,68,19.611256,80.351293,MH-002_C5,train,cnn_train,0,0
46942,MH-002_2023_R052_C069,MH-002,Gadchiroli,2023,52,69,19.611256,80.351562,MH-002_C5,train,cnn_train,0,0
46943,MH-002_2023_R052_C070,MH-002,Gadchiroli,2023,52,70,19.611256,80.351832,MH-002_C6,train,cnn_train,0,0
46944,MH-002_2023_R052_C071,MH-002,Gadchiroli,2023,52,71,19.611256,80.352101,MH-002_C6,train,cnn_train,0,0
46945,MH-002_2023_R052_C124,MH-002,Gadchiroli,2023,52,124,19.611256,80.366385,MH-002_C10,val,cnn_val,0,0
46946,MH-002_2023_R052_C125,MH-002,Gadchiroli,2023,52,125,19.611256,80.366654,MH-002_C10,val,cnn_val,0,0
